"key1";"v171";"v172";"v173";"v174";"v175";"v176";"v177";"v178";"v179";"v180";"v181";"v182";"v183";"v184";"v185";"v186";"v187";"v188";"v189";"v190";"v191";"v192";"v193";"v194";"v195";"v196";"v197";"v198";"v199";"v200";"v201";"v202";"v203";"v204";"v171";"v172"
11632;NA;NA;2009-03-05 15:30:08;3079;2017-01-18 07:09:46;203;2017-04-25 09:50:17;"ValidDomain";"295+Low";295;4;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Not+Sure";"Yes";"Low";4;510;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11438;NA;NA;1996-06-22 08:00:00;7718;2017-07-28 07:00:00;13;2017-07-28 06:03:26;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"dialup";NA;"U"
11421;NA;NA;1999-10-07 20:00:00;6516;2017-08-08 04:35:58;1;2017-08-08 04:35:58;"Verified";"499+Moderate";499;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11379;NA;NA;1999-10-07 20:00:00;6516;2016-12-21 07:56:50;231;2016-12-21 07:56:50;"Verified";"290+Low";290;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11641;NA;NA;1999-12-22 19:00:00;6440;2017-08-09 08:17:54;0;2017-08-09 08:17:53;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11353;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 09:45:06;0;2017-08-10 09:45:05;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11631;NA;NA;2003-01-17 19:00:00;5318;2017-08-10 09:46:59;0;2017-08-10 09:46:59;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11498;NA;NA;2003-01-17 19:00:00;5318;2017-08-10 09:48:16;0;2017-08-10 09:48:16;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11482;NA;NA;1999-10-07 20:00:00;6516;2016-12-15 09:13:49;237;2016-12-15 09:13:49;"Verified";"289+Low";289;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11664;NA;NA;1995-08-13 07:00:00;8033;2015-11-12 07:00:00;637;2017-08-10 09:54:59;"Verified";"168+Low";168;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11661;NA;NA;1998-04-28 20:00:00;7043;2017-01-23 09:24:44;198;2017-01-23 09:24:44;"Verified";"295+Low";295;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11651;NA;NA;1996-06-22 08:00:00;7718;2017-08-04 10:47:10;5;2017-08-04 10:47:09;"Verified";"498+Moderate";498;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11452;NA;NA;1995-08-13 07:00:00;8033;2017-07-21 06:59:44;19;2017-07-21 06:59:44;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11647;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 09:55:12;0;2017-08-10 09:55:12;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11431;NA;NA;1996-06-22 08:00:00;7718;2015-11-04 07:00:00;644;2016-04-19 17:43:51;"Verified";"217+Low";217;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11652;NA;NA;1998-04-28 20:00:00;7043;2016-11-22 07:00:00;260;2017-02-09 17:43:37;"Verified";"285+Low";285;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11381;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 10:04:15;0;2017-08-10 10:04:15;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11650;NA;NA;1998-04-28 20:00:00;7043;2017-01-09 15:28:46;212;2017-01-09 15:28:46;"Verified";"293+Low";293;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11674;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 10:05:12;0;2017-08-10 10:05:12;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11374;NA;NA;1999-10-07 20:00:00;6516;2017-08-10 10:07:06;0;2017-08-10 10:07:05;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11662;NA;NA;1995-08-13 07:00:00;8033;2011-07-30 07:00:00;2203;2017-08-10 10:08:40;"Verified";"089+Very+Low";89;2;14;3;"Lower+Fraud+Risk";1;"Fraud+Score+1+to+100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11665;NA;NA;1995-08-13 07:00:00;8033;2017-07-09 10:17:51;31;2017-07-09 10:17:51;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11663;NA;NA;1999-10-07 20:00:00;6516;2017-02-07 14:04:28;183;2017-02-07 14:04:28;"Verified";"298+Low";298;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11670;NA;NA;1998-04-28 20:00:00;7043;2016-10-13 06:28:55;300;2016-10-13 06:28:55;"Verified";"278+Low";278;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11672;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 10:10:54;0;2017-08-10 10:10:54;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11681;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 10:11:02;0;2017-08-10 10:11:02;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11676;NA;NA;2002-06-30 08:00:00;5519;2014-02-25 14:29:20;1261;2014-02-25 14:29:20;"Verified";"131+Low";131;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11658;NA;NA;1999-10-07 20:00:00;6516;2017-08-10 10:11:29;0;2017-08-10 10:11:29;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11646;NA;NA;1998-04-28 20:00:00;7043;2016-12-20 17:56:58;232;2016-12-20 17:56:58;"Verified";"290+Low";290;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11691;NA;NA;1996-06-22 08:00:00;7718;2017-08-10 10:22:58;0;2017-08-10 09:32:24;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11687;NA;NA;1999-10-07 20:00:00;6516;2017-01-22 21:21:22;199;2017-04-19 07:07:57;"Verified";"295+Low";295;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11688;NA;NA;1999-10-07 20:00:00;6516;2017-08-10 10:27:36;0;2017-08-10 10:27:36;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11698;NA;NA;1996-06-22 08:00:00;7718;2014-06-18 14:11:59;1148;2014-06-27 11:07:13;"Verified";"145+Low";145;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
10854;NA;NA;1996-06-22 08:00:00;7718;2016-12-22 17:43:02;230;2016-12-22 17:43:02;"Verified";"290+Low";290;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11708;NA;NA;1996-06-22 08:00:00;7718;2017-06-12 13:23:58;58;2017-06-12 13:23:57;"Verified";"484+Moderate";484;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11706;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 10:30:34;0;2017-08-10 10:30:34;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11678;NA;NA;1999-12-22 19:00:00;6440;2017-08-10 10:32:04;0;2017-08-10 10:32:04;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11666;NA;NA;1999-12-22 19:00:00;6440;2017-08-10 10:33:01;0;2017-08-10 10:33:01;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11695;NA;NA;1999-05-25 08:00:00;6651;2017-08-10 10:34:23;0;2017-08-10 10:34:23;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11712;NA;NA;1995-08-13 07:00:00;8033;2017-04-01 09:23:28;130;2017-04-19 14:32:25;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11701;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 10:34:38;0;2017-08-10 10:34:38;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11709;NA;NA;1999-10-07 20:00:00;6516;2017-08-10 10:35:08;0;2017-08-10 10:35:07;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11719;NA;NA;1998-04-28 20:00:00;7043;2016-09-23 06:34:46;320;2017-01-28 18:14:27;"Verified";"274+Low";274;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11718;NA;NA;NA;NA;2017-08-10 10:48:23;0;2017-08-10 10:48:21;"Unknown";"501+Moderate";501;6;64;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Not+Sure";"Not+Sure";"Moderate";3;501;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11715;NA;NA;1998-04-28 20:00:00;7043;2017-07-05 13:15:52;35;2017-07-05 13:15:52;"Verified";"490+Moderate";490;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11716;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 10:48:37;0;2017-08-10 10:48:36;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11720;NA;NA;1999-12-22 19:00:00;6440;2017-08-10 10:49:12;0;2017-08-10 10:49:12;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11733;NA;NA;1996-06-22 08:00:00;7718;2017-06-24 05:37:10;46;2017-06-24 05:37:09;"Verified";"487+Moderate";487;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11727;NA;NA;1999-05-25 08:00:00;6651;2016-12-14 22:44:29;238;2016-12-14 22:44:29;"Verified";"288+Low";288;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11736;NA;NA;1995-08-13 07:00:00;8033;2017-01-27 07:00:00;195;2017-08-10 10:53:39;"Verified";"246+Low";246;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;1;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11732;NA;NA;1996-06-22 08:00:00;7718;2017-04-06 13:14:38;125;2017-04-06 13:14:38;"Verified";"466+Moderate";466;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11700;NA;NA;1998-04-28 20:00:00;7043;2017-08-03 09:46:23;6;2017-08-03 09:46:22;"Verified";"498+Moderate";498;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11714;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 10:58:01;0;2017-08-10 10:58:00;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11649;NA;NA;1999-09-13 07:00:00;6541;2017-05-30 10:58:58;71;2017-05-30 10:58:57;"Verified";"480+Moderate";480;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11739;NA;NA;1996-06-22 08:00:00;7718;2017-08-10 11:00:10;0;2017-08-10 11:00:10;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11734;NA;NA;1998-04-28 20:00:00;7043;2017-07-22 09:54:50;18;2017-07-22 09:54:50;"Verified";"495+Moderate";495;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11625;NA;NA;1999-12-22 19:00:00;6440;2017-07-19 19:08:25;21;2017-07-19 19:08:25;"Verified";"494+Moderate";494;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11596;NA;NA;1999-10-07 20:00:00;6516;2016-12-13 11:47:53;239;2016-12-13 11:47:53;"Verified";"288+Low";288;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11591;NA;NA;1999-12-22 19:00:00;6440;2015-11-25 07:00:00;623;2016-04-19 17:23:39;"Verified";"171+Low";171;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11747;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 11:12:27;0;2017-08-10 11:12:27;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wired";NA;"U"
11749;NA;NA;1999-12-22 19:00:00;6440;2016-01-29 07:00:00;558;2016-02-04 21:00:44;"Verified";"182+Low";182;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11751;NA;NA;1998-04-28 20:00:00;7043;2017-08-10 11:15:31;0;2017-08-10 11:15:30;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11745;NA;NA;NA;NA;2017-08-10 11:18:16;0;2017-08-10 11:18:16;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11504;NA;NA;NA;NA;2017-07-03 12:18:59;37;2017-07-03 12:18:59;"Verified";"490+Moderate";490;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"dialup";NA;"U"
11763;NA;NA;1995-08-13 07:00:00;8033;2017-06-26 14:29:15;44;2017-06-26 14:29:14;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11756;NA;NA;1995-08-13 07:00:00;8033;2017-08-10 11:23:15;0;2017-08-10 11:23:14;"Verified";"500+Moderate";500;2;8;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"U"
11762;NA;NA;1995-08-13 07:00:00;8033;2012-10-19 07:00:00;1755;2016-10-07 10:33:10;"Verified";"095+Very+Low";95;2;14;3;"Lower+Fraud+Risk";1;"Fraud+Score+1+to+100";NA;NA;NA;1;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"wifi";NA;"N"
11406;NA;NA;1999-12-22 19:00:00;6440;2017-08-10 11:26:11;0;2017-08-10 11:26:11;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11776;NA;NA;1999-09-13 07:00:00;6541;2016-09-09 11:43:45;334;2016-09-09 11:43:45;"Verified";"272+Low";272;2;14;3;"Lower+Fraud+Risk";2;"Fraud+Score+101+to+300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
11768;NA;NA;NA;NA;2017-08-10 11:32:11;0;2017-08-10 11:32:10;"Verified";"500+Moderate";500;2;28;4;"Moderate+Fraud+Risk";3;"Fraud+Score+301+to+600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate+By+Proxy+Reputation+And+Country+Code";"Good";"No";"mobile";NA;"U"
