,v001,v002,response,v4,v5,v9,v12,v14,v23,v24,v25,v27,v28,v29,v32,v33,v34,v36,v37,v105,v106,v109,v112,v113,v116,v117,v119,v120,v122,v123,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v171.1,v172.1
496,13,21,0,1000,1.0,1.0,,500,,1000,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1995-08-13 07:00:00,8026.0,2011-06-13 17:59:00,2242.0,2017-05-09 18:17:33,Verified,089 Very Low,89.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
497,13,35,0,1500,1.0,1.0,,750,,3000,,,3750,5.0,,2.0,,,3.0,,3.0,2.0,,2.0,1.0,,,3.0,,5.0,1998-04-28 20:00:00,7036.0,2017-08-03 12:39:28,0.0,2017-08-03 12:39:28,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
498,13,23,0,1000,1.0,1.0,,500,,1000,550,,2950,4.0,,1.0,1.0,,2.0,,,,,,,,,3.0,,3.0,1995-08-13 07:00:00,8026.0,2017-04-24 07:00:00,101.0,2017-04-24 02:17:20,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
499,15,44,0,"8638,64",4.0,1.0,2.0,"9028,44","2849,32","9179,74","19702,54","2038,64","10760,42",36.0,6.0,5.0,15.0,2.0,7.0,,,,,,,,4.0,1.0,4.0,8.0,1999-10-07 20:00:00,6509.0,2017-08-03 13:42:38,0.0,2017-08-03 13:42:37,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
500,15,24,0,"5105,49",3.0,,3.0,"5126,99",,2500,,"5105,49",,5.0,,2.0,,3.0,,11.0,12.0,20.0,3.0,2.0,8.0,2.0,,1.0,3.0,,1995-08-13 07:00:00,8026.0,2017-07-26 04:30:01,7.0,2017-07-26 04:30:01,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
501,17,40,0,4000,1.0,,1.0,"4032,9",2500,1000,,4000,1000,5.0,2.0,1.0,,1.0,1.0,,,,,,,,3.0,,,4.0,,,2017-08-03 15:31:36,0.0,2017-08-03 15:31:36,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
502,18,38,0,,,,,,2300,,10310,200,,12.0,2.0,,9.0,1.0,,,,,,,,,1.0,1.0,3.0,,1999-10-07 20:00:00,6509.0,2017-08-03 16:18:30,0.0,2017-08-03 16:18:30,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
503,18,50,0,1300,1.0,1.0,,650,8550,1300,5400,,5200,17.0,5.0,1.0,8.0,,3.0,28.0,2.0,11.0,2.0,1.0,1.0,,1.0,1.0,,5.0,1998-04-28 20:00:00,7036.0,2017-08-03 16:35:23,0.0,2017-08-03 16:35:23,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
504,18,27,0,4500,2.0,1.0,1.0,"4524,7",6600,5000,4780,3000,7000,15.0,3.0,2.0,7.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,3.0,1.0,14.0,22.0,14.0,61.0,2003-01-17 19:00:00,5311.0,2017-07-01 12:05:59,32.0,2017-07-01 12:05:58,Verified,491 Moderate,491.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
505,18,50,0,2500,1.0,1.0,,2500,,2500,,,,1.0,,1.0,,,,2.0,3.0,10.0,2.0,2.0,3.0,,,,,,1996-06-22 08:00:00,7711.0,2017-08-03 17:05:14,0.0,2017-08-03 17:05:14,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
506,19,24,0,200,1.0,,,229,1500,800,"3956,02",,2800,15.0,4.0,3.0,5.0,,2.0,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,20,26,0,3500,1.0,1.0,,"3514,7",15900,3500,38250,,6700,33.0,5.0,1.0,24.0,,3.0,,,,,,,,7.0,2.0,,3.0,1995-08-13 07:00:00,8026.0,2017-08-03 18:25:49,0.0,2017-08-03 18:25:49,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
508,20,25,0,,,,,,100,400,2850,,2400,12.0,1.0,1.0,6.0,,4.0,2.0,3.0,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,4.0,1996-06-22 08:00:00,7712.0,2017-08-04 08:55:11,0.0,2017-08-04 08:55:11,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
509,21,31,0,6500,3.0,,,6500,,,,,,3.0,,,,,,,,,,,,2.0,,,,,1999-01-15 07:00:00,6776.0,2017-08-04 05:34:50,0.0,2017-08-04 05:34:49,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
510,22,30,1,7500,2.0,,2.0,8327,,,,7500,,2.0,,,,2.0,,,2.0,5.0,,1.0,2.0,,,,1.0,,1995-08-13 07:00:00,8027.0,2017-08-04 05:34:47,0.0,2017-08-04 05:34:47,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
511,1,47,0,7500,1.0,,1.0,"7560,5",5100,6900,,7500,8400,6.0,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,1999-10-07 20:00:00,6510.0,2017-08-04 05:52:45,0.0,2017-08-04 05:52:45,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
512,3,38,0,,,,,,,,4640,,,6.0,,,6.0,,,,,,,,,,,2.0,1.0,,1996-06-22 08:00:00,7712.0,2017-08-04 05:34:43,0.0,2017-08-04 05:34:43,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
513,7,32,0,2900,1.0,,1.0,"2921,4",2700,3400,"56754,8",2900,6400,34.0,1.0,2.0,27.0,1.0,3.0,,,,,,,,,,,,1996-06-22 08:00:00,7712.0,2017-02-07 13:14:22,177.0,2017-02-07 13:14:23,Verified,452 Moderate,452.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
514,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1998-04-28 20:00:00,7037.0,2016-09-27 07:00:00,310.0,2016-12-06 09:58:42,Verified,276 Low,276.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
515,12,25,0,1800,1.0,,,1800,300,,5500,,1000,9.0,1.0,,7.0,,1.0,,,,,,,,5.0,,,1.0,1995-08-13 07:00:00,8027.0,2017-08-04 10:49:26,0.0,2017-08-04 10:49:26,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
516,13,32,0,2000,1.0,,,2000,,,23750,,2700,12.0,,,10.0,,2.0,,,,,,,,1.0,,,3.0,1998-04-28 20:00:00,7040.0,2017-08-07 13:09:54,0.0,2017-08-07 13:09:54,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
517,13,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-08-13 07:00:00,8027.0,2017-08-04 11:59:15,0.0,2017-08-04 11:59:15,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
518,14,47,0,,,,,,,1600,,6000,,4.0,,1.0,,3.0,,1.0,,,1.0,,,,,5.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,18,61,0,4400,2.0,,1.0,"3457,16",6950,6200,25185,2000,6850,22.0,2.0,2.0,14.0,1.0,3.0,,,,,,,1.0,3.0,7.0,3.0,5.0,1995-08-13 07:00:00,8027.0,2017-08-04 16:56:03,0.0,2017-08-04 16:56:03,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
520,19,54,0,"10778,71",2.0,1.0,1.0,"10459,05",,"8178,71",800,2600,,3.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,3.0,1.0,1.0,1999-10-07 20:00:00,6510.0,2017-08-04 17:38:31,0.0,2017-08-04 17:38:30,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
521,20,25,0,,,,,,,,400,,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,2.0,,,1998-04-28 20:00:00,7037.0,2012-07-26 07:00:00,1834.0,2013-06-10 10:37:13,Verified,094 Very Low,94.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,N
522,22,34,0,4000,2.0,1.0,1.0,"3897,6",,5500,,1500,,4.0,,3.0,,1.0,,,,,,,,,,4.0,1.0,,1998-04-28 20:00:00,7040.0,2017-08-07 09:40:29,0.0,2017-08-07 09:40:29,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
523,4,29,0,"8236,62",3.0,,2.0,"8285,92",,"14523,53",,"6361,62","11611,24",14.0,,5.0,,2.0,6.0,,,,,,,,,7.0,2.0,8.0,1995-08-13 07:00:00,8028.0,2017-06-02 00:36:58,63.0,2017-06-02 00:36:58,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
524,9,26,0,,,,,,,,800,,,1.0,,,1.0,,,,,,,,,,,,,,1999-05-25 08:00:00,6646.0,2017-08-05 14:12:24,0.0,2017-08-05 14:12:23,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
525,12,21,0,,,,,,600,,,,1050,4.0,2.0,,,,2.0,,,,,,,,2.0,1.0,1.0,,1998-04-28 20:00:00,7040.0,2017-08-07 09:40:26,0.0,2017-08-07 09:40:26,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
526,13,34,0,12500,2.0,,2.0,"12789,06",20100,2200,19300,12500,19700,27.0,8.0,1.0,11.0,2.0,5.0,6.0,3.0,9.0,1.0,1.0,2.0,,5.0,3.0,3.0,6.0,1999-12-22 19:00:00,6437.0,2016-10-18 15:22:44,292.0,2016-11-17 16:31:07,Verified,279 Low,279.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
527,15,24,0,4832,2.0,,1.0,"4428,26",1539,,31556,1300,4382,45.0,3.0,,38.0,1.0,3.0,,2.0,4.0,,1.0,3.0,,,,,1.0,1995-08-13 07:00:00,8028.0,2017-08-05 13:27:05,0.0,2017-08-05 13:27:05,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
528,19,45,0,,,,,,800,,620,,1000,4.0,1.0,,1.0,,2.0,1.0,,,1.0,,,,,,,3.0,1998-04-28 20:00:00,7038.0,2017-08-05 17:30:12,0.0,2017-08-05 17:30:12,EmailInexistent,709 Review,709.0,3.0,2.0,11.0,Data Entry Review,4.0,Fraud Score 601 to 799,1.0,1.0,No,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
529,10,33,0,"2034,24",2.0,,2.0,"2034,24","328,22","2919,44",,"2034,24","2036,71",14.0,3.0,4.0,,2.0,5.0,,,,,,,1.0,5.0,5.0,3.0,8.0,1998-04-28 20:00:00,7039.0,2017-04-22 19:52:18,105.0,2017-04-22 19:52:19,Verified,471 Moderate,471.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
530,11,30,0,,,,,,,,4700,,,3.0,,,3.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,13,31,0,,,,,,200,1300,2550,,500,7.0,1.0,1.0,4.0,,1.0,,,,,,,,,1.0,,1.0,1998-04-28 20:00:00,7040.0,2016-09-18 07:00:00,322.0,2016-12-14 09:26:15,Verified,274 Low,274.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
532,14,30,0,5000,1.0,1.0,,"5041,1",10000,5000,27700,,10000,14.0,2.0,1.0,9.0,,2.0,,,3.0,,,1.0,,,,,,1995-08-13 07:00:00,8029.0,2017-08-06 13:01:21,0.0,2017-08-06 13:01:21,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
533,15,35,0,,,,,,10000,5000,54000,,12500,20.0,2.0,1.0,14.0,,3.0,,,,,,,1.0,,,,3.0,1995-08-13 07:00:00,8029.0,2017-08-06 13:34:22,0.0,2017-08-06 13:34:22,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
534,16,21,0,500,1.0,,1.0,"503,2",600,1800,,500,"1523,5",16.0,3.0,5.0,,1.0,7.0,,,,,,,1.0,2.0,4.0,2.0,10.0,2007-06-09 23:41:22,3710.0,2017-05-10 10:01:44,87.0,2017-05-10 10:01:43,Verified,251 Low,251.0,2.0,12.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Low,4.0,510.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
535,16,39,0,,,,,,1500,,"11713,44",,1000,9.0,1.0,,7.0,,1.0,,,,,,,,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,17,36,0,1500,1.0,,1.0,1500,,1500,,1500,6100,5.0,,1.0,,1.0,3.0,,,3.0,,,1.0,,,2.0,3.0,3.0,1999-12-22 19:00:00,6436.0,2017-08-06 15:22:52,0.0,2017-08-06 15:22:51,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
537,17,36,0,"3118,77",2.0,1.0,,"2411,12",,"1889,79",,,"2376,16",4.0,,2.0,,,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,34.0,8.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,20,23,0,2000,1.0,1.0,,"2016,4",7300,6950,2450,,7800,16.0,5.0,3.0,3.0,,5.0,,,,,,,,5.0,12.0,,5.0,1995-08-13 07:00:00,8029.0,2017-08-05 08:48:26,0.0,2017-08-05 08:48:26,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
539,23,25,0,3700,2.0,,1.0,"3451,43",,800,,1200,3300,4.0,,1.0,,1.0,2.0,,,,,,,,,1.0,,1.0,1995-08-13 07:00:00,8030.0,2017-08-07 05:51:34,0.0,2017-08-07 05:51:33,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
540,0,29,0,,,,,,500,,2100,,,5.0,2.0,,3.0,,,,,,,,,,6.0,2.0,,,1995-08-13 07:00:00,8030.0,2011-03-24 07:00:00,2328.0,2017-08-07 08:30:17,Verified,088 Very Low,88.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,Y
541,0,35,0,1700,3.0,,2.0,"1986,3",,1300,700,1500,450,6.0,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,7,70,0,1000,1.0,,1.0,1010,1500,,800,1000,,3.0,1.0,,1.0,1.0,,,,,,,,,1.0,,2.0,1.0,2003-01-17 19:00:00,5315.0,2012-03-28 01:14:29,1957.0,2012-03-28 01:14:29,Verified,093 Very Low,93.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
543,9,52,0,,,,,,2500,,,,,2.0,2.0,,,,,1.0,,,1.0,,,,1.0,2.0,1.0,3.0,1995-08-13 07:00:00,8030.0,2017-08-07 09:26:50,0.0,2017-08-07 09:26:50,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,Y
544,10,29,0,5000,3.0,2.0,,5010,,5000,,,,4.0,,3.0,,,,4.0,2.0,5.0,1.0,1.0,4.0,1.0,,2.0,,,1999-05-25 08:00:00,6648.0,2017-08-07 08:39:33,0.0,2017-08-07 08:39:33,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
545,11,29,0,800,1.0,,1.0,"806,5",10150,,14253,800,"5142,6",22.0,5.0,,12.0,1.0,4.0,,,,,,,,2.0,,,1.0,1999-12-22 19:00:00,6437.0,2016-09-09 10:43:46,331.0,2016-09-09 10:43:46,Verified,272 Low,272.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
546,11,29,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1999-12-22 19:00:00,6437.0,2017-07-17 11:01:11,20.0,2017-07-17 11:01:10,Verified,494 Moderate,494.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
547,12,39,0,1000,1.0,1.0,,1000,3300,1250,31705,,5200,35.0,5.0,3.0,23.0,,4.0,,,,,,,,2.0,1.0,,1.0,1999-05-25 08:00:00,6648.0,2017-08-07 10:25:53,0.0,2017-08-07 10:25:52,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
548,12,23,0,,,,,,1090,,1450,,2970,14.0,3.0,,4.0,,7.0,,8.0,20.0,,2.0,3.0,,,,,9.0,,,2017-08-07 10:53:10,0.0,2017-08-07 10:53:09,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
550,13,28,0,3000,1.0,1.0,,"2398,94",3200,3000,2800,,3000,10.0,3.0,1.0,4.0,,2.0,2.0,,,1.0,,,,,3.0,,5.0,1999-10-07 20:00:00,6513.0,2017-08-07 11:34:44,0.0,2017-08-07 11:34:44,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
551,14,38,0,3000,2.0,,2.0,3000,,2500,,3000,,3.0,,1.0,,2.0,,,,3.0,,,1.0,,,,,,,,2017-08-07 12:47:13,0.0,2017-08-07 12:47:13,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
552,14,23,0,"4935,85",4.0,1.0,1.0,"2413,79","4379,41","1512,88","5882,88",500,300,15.0,2.0,4.0,6.0,1.0,1.0,,,,,,,,,3.0,,1.0,1995-08-13 07:00:00,8030.0,2017-01-27 07:00:00,192.0,2017-08-07 12:57:55,Verified,247 Low,247.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
553,16,37,0,1000,1.0,,1.0,1000,1000,,,1000,5000,5.0,1.0,,,1.0,3.0,,,,,,,,1.0,,1.0,4.0,1995-08-13 07:00:00,8030.0,2011-07-15 07:00:00,2214.0,2017-02-09 17:35:32,Verified,089 Very Low,89.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
554,17,25,0,1500,1.0,,,1500,500,1700,,300,1650,7.0,1.0,2.0,,1.0,2.0,,,,,,,1.0,1.0,,,5.0,2003-01-17 19:00:00,5315.0,2017-08-07 15:27:57,0.0,2017-08-07 15:27:57,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wifi,,U
555,17,29,0,,,,,,4500,,13300,2500,,8.0,1.0,,6.0,1.0,,,,,,,,1.0,,,1.0,2.0,1995-08-13 07:00:00,8031.0,2017-06-11 20:10:31,57.0,2017-06-11 20:10:30,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,mobile,,U
